IntensityIn IntensityOut Luminance
6.183150183150183388e-01 8.262302586404211002e-01 2.778196667743314947e+02
6.185592185592185821e-01 8.262760357061111893e-01 2.779269027833709629e+02
6.188034188034188254e-01 8.263218127718012784e-01 2.780327348363840088e+02
6.190476190476190688e-01 8.263828488593880639e-01 2.781716574857449586e+02
6.192918192918193121e-01 8.264286259250781530e-01 2.782742073194060595e+02
6.195360195360195554e-01 8.264744029907682421e-01 2.783753478295787431e+02
6.197802197802197988e-01 8.265201800564583312e-01 2.784750774523267864e+02
6.200244200244200421e-01 8.265812161440451167e-01 2.786058529059391731e+02
6.202686202686202854e-01 8.266269932097352058e-01 2.787022844965756576e+02
6.205128205128205288e-01 8.266727702754252949e-01 2.787973001417493606e+02
6.207570207570207721e-01 8.267338063630120804e-01 2.789217825479170756e+02
6.210012210012210154e-01 8.267948424505988658e-01 2.790437416791484111e+02
6.212454212454212588e-01 8.268406195162889549e-01 2.791335531058002744e+02
6.214896214896215021e-01 8.269016556038757404e-01 2.792510884670950304e+02
6.217338217338217454e-01 8.269626916914625259e-01 2.793660914842797638e+02
6.219780219780219888e-01 8.270237277790493113e-01 2.794785589884481851e+02
6.222222222222222321e-01 8.290226596475166465e-01 2.795887156221301666e+02
6.224664224664224754e-01 8.290684367132067356e-01 2.797042094328426174e+02
6.227106227106227188e-01 8.291142137788968247e-01 2.798182962695638594e+02
6.229548229548229621e-01 8.291599908445869138e-01 2.799309743719437620e+02
6.231990231990232054e-01 8.291905088883803066e-01 2.800053096169884839e+02
6.234432234432234488e-01 8.292362859540703957e-01 2.801156359746765929e+02
6.236874236874236921e-01 8.292820630197604848e-01 2.802245490078200874e+02
6.239316239316239354e-01 8.293430991073472702e-01 2.803675649761181035e+02
6.241758241758241788e-01 8.293888761730373593e-01 2.804731737472283157e+02
6.244200244200244221e-01 8.294346532387274484e-01 2.805773636699234999e+02
6.246642246642246654e-01 8.294804303044175375e-01 2.806801331336010890e+02
6.249084249084249088e-01 8.295262073701076266e-01 2.807814805492206460e+02
6.251526251526251521e-01 8.295719844357977157e-01 2.808814043493458144e+02
6.253968253968253954e-01 8.296330205233845012e-01 2.810124189012377656e+02
6.256410256410256387e-01 8.296787975890745903e-01 2.811090149579462150e+02
6.258852258852258821e-01 8.297398336766613758e-01 2.812355870480114390e+02
6.261294261294261254e-01 8.297856107423514649e-01 2.813288472211997373e+02
6.263736263736263687e-01 8.298466468299382504e-01 2.814509661804142979e+02
6.266178266178266121e-01 8.298924238956283395e-01 2.815408826069190127e+02
6.268620268620268554e-01 8.299534599832151249e-01 2.816585381362559701e+02
6.271062271062270987e-01 8.300144960708019104e-01 2.817736386530690424e+02
6.273504273504273421e-01 8.300755321583886959e-01 2.818861809851861153e+02
6.275946275946275854e-01 8.322270542458228837e-01 2.819986977491183779e+02
6.278388278388278287e-01 8.322728313115129728e-01 2.821113798373495456e+02
6.280830280830280721e-01 8.323186083772030619e-01 2.822226403179947738e+02
6.283272283272283154e-01 8.323643854428931510e-01 2.823324774738097176e+02
6.285714285714285587e-01 8.324101625085832401e-01 2.824408896090708367e+02
6.288156288156288021e-01 8.324559395742733292e-01 2.825478750496173461e+02
6.290598290598290454e-01 8.325017166399634183e-01 2.826534321428977137e+02
6.293040293040292887e-01 8.325474937056535074e-01 2.827575592580094508e+02
6.295482295482295321e-01 8.325932707713435965e-01 2.828602547857427680e+02
6.297924297924297754e-01 8.326543068589303820e-01 2.829949525017007659e+02
6.300366300366300187e-01 8.327000839246204711e-01 2.830943015230016044e+02
6.302808302808302621e-01 8.327458609903105602e-01 2.831922137500814642e+02
6.305250305250305054e-01 8.328068970778973457e-01 2.833205257580402758e+02
6.307692307692307487e-01 8.328526741435874348e-01 2.834150796124844192e+02
6.310134310134309921e-01 8.329137102311742202e-01 2.835389084338002590e+02
6.312576312576312354e-01 8.329594872968643093e-01 2.836300959473883267e+02
6.315018315018314787e-01 8.330205233844510948e-01 2.837494311440837578e+02
6.317460317460317221e-01 8.330815594720378803e-01 2.838661940126038417e+02
6.319902319902319654e-01 8.348973830777447480e-01 2.839770564143898355e+02
6.322344322344322087e-01 8.349431601434348371e-01 2.841030898643681439e+02
6.324786324786324521e-01 8.349736781872282299e-01 2.841863223476588018e+02
6.327228327228326954e-01 8.350194552529183190e-01 2.843099849228761968e+02
6.329670329670329387e-01 8.350652323186084081e-01 2.844322224262296004e+02
6.332112332112331821e-01 8.350957503624018008e-01 2.845129214572388037e+02
6.334554334554334254e-01 8.351415274280918899e-01 2.846327796645244916e+02
6.336996336996336687e-01 8.351873044937819790e-01 2.847512078233864941e+02
6.339438339438339121e-01 8.352330815594720681e-01 2.848682041070495643e+02
6.341880341880341554e-01 8.352635996032654608e-01 2.849454052509279336e+02
6.344322344322343987e-01 8.353093766689555499e-01 2.850600110750689282e+02
6.346764346764346421e-01 8.353551537346456390e-01 2.851731802582564796e+02
6.349206349206348854e-01 8.354009308003357281e-01 2.852849110530799521e+02
6.351648351648351287e-01 8.354467078660258172e-01 2.853952017338802420e+02
6.354090354090353721e-01 8.354924849317159063e-01 2.855040505967932063e+02
6.356532356532356154e-01 8.355382619974059955e-01 2.856114559597946254e+02
6.358974358974358587e-01 8.355840390630960846e-01 2.857174161627415856e+02
6.361416361416361021e-01 8.356298161287861737e-01 2.858219295674184650e+02
6.363858363858363454e-01 8.356908522163729591e-01 2.859590274082186170e+02
6.366300366300365887e-01 8.357366292820630482e-01 2.860601587028965014e+02
6.368742368742368321e-01 8.357824063477531373e-01 2.861598378974692878e+02
6.371184371184370754e-01 8.358281834134432264e-01 2.862580634492096010e+02
6.373626373626373187e-01 8.358892195010300119e-01 2.863867670043742919e+02
6.376068376068375620e-01 8.359349965667201010e-01 2.864815948478110386e+02
6.378510378510378054e-01 8.359960326543068865e-01 2.866057627493548239e+02
6.380952380952380487e-01 8.360418097199969756e-01 2.866971848879744016e+02
6.383394383394382920e-01 8.361028458075837611e-01 2.868168066625432857e+02
6.385836385836385354e-01 8.361638818951705465e-01 2.869338260935126073e+02
6.388278388278387787e-01 8.382085908293278598e-01 2.870586325142763826e+02
6.390720390720390220e-01 8.382391088731212525e-01 2.871374116754411716e+02
6.393162393162392654e-01 8.382848859388113416e-01 2.872543766960938001e+02
6.395604395604395087e-01 8.383306630045014307e-01 2.873698956490541150e+02
6.398046398046397520e-01 8.383764400701915198e-01 2.874839667516537247e+02
6.400488400488399954e-01 8.384222171358816089e-01 2.875965882430930378e+02
6.402930402930402387e-01 8.384679942015716980e-01 2.877077583844858282e+02
6.405372405372404820e-01 8.385137712672617871e-01 2.878174754589064719e+02
6.407814407814407254e-01 8.385595483329518762e-01 2.879257377714307040e+02
6.410256410256410797e-01 8.386053253986419653e-01 2.880325436491818891e+02
6.412698412698413231e-01 8.386511024643320544e-01 2.881378914413727443e+02
6.415140415140415664e-01 8.386968795300221435e-01 2.882417795193479151e+02
6.417582417582418097e-01 8.387426565957122326e-01 2.883442062766271192e+02
6.420024420024420531e-01 8.388036926832990181e-01 2.884784993857742279e+02
6.422466422466422964e-01 8.388494697489891072e-01 2.885775102722055294e+02
6.424908424908425397e-01 8.388952468146791963e-01 2.886750546436794025e+02
6.427350427350427831e-01 8.389562829022659818e-01 2.888028299536389341e+02
6.429792429792430264e-01 8.390020599679560709e-01 2.888969466236656558e+02
6.432234432234432697e-01 8.390630960555428564e-01 2.890201463291662094e+02
6.434676434676435131e-01 8.391088731212329455e-01 2.891108273618810927e+02
6.437118437118437564e-01 8.391699092088197309e-01 2.892294410721657414e+02
6.439560439560439997e-01 8.392309452964065164e-01 2.893454296954147367e+02
6.442002442002442431e-01 8.412603952086671333e-01 2.894718242075163630e+02
6.444444444444444864e-01 8.412909132524605260e-01 2.895518699316526749e+02
6.446886446886447297e-01 8.413366903181506151e-01 2.896707254277406491e+02
6.449328449328449731e-01 8.413824673838407042e-01 2.897881235878120378e+02
6.451770451770452164e-01 8.414282444495307933e-01 2.899040626006561752e+02
6.454212454212454597e-01 8.414740215152208824e-01 2.900185406770870031e+02
6.456654456654457030e-01 8.415197985809109715e-01 2.901315560499901949e+02
6.459096459096459464e-01 8.415655756466010606e-01 2.902431069743695957e+02
6.461538461538461897e-01 8.416113527122911497e-01 2.903531917273889462e+02
6.463980463980464330e-01 8.416571297779812388e-01 2.904618086084199149e+02
6.466422466422466764e-01 8.417029068436713279e-01 2.905689559390825139e+02
6.468864468864469197e-01 8.417486839093614170e-01 2.906746320632912557e+02
6.471306471306471630e-01 8.417944609750515061e-01 2.907788353472965355e+02
6.473748473748474064e-01 8.418402380407415952e-01 2.908815641797252738e+02
6.476190476190476497e-01 8.418860151064316844e-01 2.909828169716254251e+02
6.478632478632478930e-01 8.419470511940184698e-01 2.911155219268367773e+02
6.481074481074481364e-01 8.419928282597085589e-01 2.912133245711515883e+02
6.483516483516483797e-01 8.420386053253986480e-01 2.913096460408688699e+02
6.485958485958486230e-01 8.420996414129854335e-01 2.914357680434267195e+02
6.488400488400488664e-01 8.421454184786755226e-01 2.915286276785659538e+02
6.490842490842491097e-01 8.422064545662623081e-01 2.916501286348477606e+02
6.493284493284493530e-01 8.422674906538490935e-01 2.917689843666352090e+02
6.495726495726495964e-01 8.440985732814526576e-01 2.918568137569766918e+02
6.498168498168498397e-01 8.441443503471427467e-01 2.919851737040990542e+02
6.500610500610500830e-01 8.441901274128328359e-01 2.921120714310414428e+02
6.503052503052503264e-01 8.442206454566262286e-01 2.921958566046524766e+02
6.505494505494505697e-01 8.442664225223163177e-01 2.923203129637628308e+02
6.507936507936508130e-01 8.442969405661097104e-01 2.924024687732775192e+02
6.510378510378510564e-01 8.443427176317997995e-01 2.925244784351610861e+02
6.512820512820512997e-01 8.443884946974898886e-01 2.926450175631359230e+02
6.515262515262515430e-01 8.444342717631799777e-01 2.927640842975965825e+02
6.517704517704517864e-01 8.444647898069733705e-01 2.928426432159018304e+02
6.520146520146520297e-01 8.445105668726634596e-01 2.929592518890543715e+02
6.522588522588522730e-01 8.445563439383535487e-01 2.930743833184418463e+02
6.525030525030525164e-01 8.446021210040436378e-01 2.931880357261151744e+02
6.527472527472527597e-01 8.446478980697337269e-01 2.933002073565022556e+02
6.529914529914530030e-01 8.446936751354238160e-01 2.934108964764543543e+02
6.532356532356532464e-01 8.447394522011139051e-01 2.935201013752906078e+02
6.534798534798534897e-01 8.447852292668039942e-01 2.936278203648399767e+02
6.537240537240537330e-01 8.448310063324940833e-01 2.937340517794892776e+02
6.539682539682539764e-01 8.448767833981841724e-01 2.938387939762208134e+02
6.542124542124542197e-01 8.449225604638742615e-01 2.939420453346589284e+02
6.544566544566544630e-01 8.449835965514610470e-01 2.940773919726113377e+02
6.547008547008547064e-01 8.450293736171511361e-01 2.941771585343893776e+02
6.549450549450549497e-01 8.450751506828412252e-01 2.942754290206652286e+02
6.551892551892551930e-01 8.451361867704280106e-01 2.944041264801734314e+02
6.554334554334554364e-01 8.451819638361180997e-01 2.944989002450384987e+02
6.556776556776556797e-01 8.452429999237048852e-01 2.946229300334004506e+02
6.559218559218559230e-01 8.452887769893949743e-01 2.947141990823047877e+02
6.561660561660561664e-01 8.472877088578621985e-01 2.948397283332931238e+02
6.564102564102564097e-01 8.473334859235522876e-01 2.949639947614930975e+02
6.566544566544566530e-01 8.473640039673456803e-01 2.950460159324663323e+02
6.568986568986568964e-01 8.474097810330357694e-01 2.951678116116452202e+02
6.571428571428571397e-01 8.474555580987258585e-01 2.952881223296517419e+02
6.573870573870573830e-01 8.474860761425192512e-01 2.953675035788684227e+02
6.576312576312576264e-01 8.475318532082093403e-01 2.954853352472080132e+02
6.578754578754578697e-01 8.475776302738994294e-01 2.956016770537172533e+02
6.581196581196581130e-01 8.476234073395895185e-01 2.957165272018909832e+02
6.583638583638583563e-01 8.476691844052796077e-01 2.958298839177894024e+02
6.586080586080585997e-01 8.477149614709696968e-01 2.959417454500878648e+02
6.588522588522588430e-01 8.477607385366597859e-01 2.960521100701171804e+02
6.590964590964590863e-01 8.478065156023498750e-01 2.961609760719130122e+02
6.593406593406593297e-01 8.478522926680399641e-01 2.962683417722557806e+02
6.595848595848595730e-01 8.478980697337300532e-01 2.963742055107164788e+02
6.598290598290598163e-01 8.479438467994201423e-01 2.964785656496987940e+02
6.600732600732600597e-01 8.479896238651102314e-01 2.965814205744813989e+02
6.603174603174603030e-01 8.480354009308003205e-01 2.966827686932576853e+02
6.605616605616605463e-01 8.480964370183871059e-01 2.968155528895634916e+02
6.608058608058607897e-01 8.481422140840771950e-01 2.969133790663421451e+02
6.610500610500610330e-01 8.482032501716639805e-01 2.970414617941769961e+02
6.612942612942612763e-01 8.482490272373540696e-01 2.971357577800292802e+02
6.615384615384615197e-01 8.483100633249408551e-01 2.972591282364113567e+02
6.617826617826617630e-01 8.483558403906309442e-01 2.973498860760624893e+02
6.620268620268620063e-01 8.504005493247882574e-01 2.974732291136798494e+02
6.622710622710622497e-01 8.504463263904783465e-01 2.975957905027071888e+02
6.625152625152624930e-01 8.504768444342717393e-01 2.976766663846427718e+02
6.627594627594627363e-01 8.505226214999618284e-01 2.977967312548140626e+02
6.630036630036629797e-01 8.505683985656519175e-01 2.979152957362068150e+02
6.632478632478632230e-01 8.506141756313420066e-01 2.980323579984125217e+02
6.634920634920634663e-01 8.506446936751353993e-01 2.981095640467069643e+02
6.637362637362637097e-01 8.506904707408254884e-01 2.982241186043917196e+02
6.639804639804639530e-01 8.507362478065155775e-01 2.983371661729472635e+02
6.642246642246641963e-01 8.507820248722056666e-01 2.984487050054571569e+02
6.644688644688644397e-01 8.508278019378957557e-01 2.985587333778826178e+02
6.647130647130646830e-01 8.508735790035858448e-01 2.986672495891069730e+02
6.649572649572649263e-01 8.509193560692759339e-01 2.987742519609780061e+02
6.652014652014651697e-01 8.509651331349660230e-01 2.988797388383522389e+02
6.654456654456654130e-01 8.510261692225528085e-01 2.990180277547263472e+02
6.656898656898656563e-01 8.510719462882428976e-01 2.991199721711707298e+02
6.659340659340658997e-01 8.511177233539329867e-01 2.992203957426907550e+02
6.661782661782661430e-01 8.511635004196230758e-01 2.993192969143318010e+02
6.664224664224663863e-01 8.512245365072098613e-01 2.994487943215245878e+02
6.666666666666666297e-01 8.512703135728999504e-01 2.995441373103004707e+02
6.669108669108668730e-01 8.513313496604867359e-01 2.996688850643549813e+02
6.671550671550671163e-01 8.513771267261768250e-01 2.997606618268847569e+02
6.673992673992673597e-01 8.514381628137636104e-01 2.998806494011558925e+02
6.676434676434676030e-01 8.533607995727473527e-01 3.000008205048801528e+02
6.678876678876678463e-01 8.533913176165407455e-01 3.000864433314014832e+02
6.681318681318680897e-01 8.534370946822308346e-01 3.002136233963386758e+02
6.683760683760683330e-01 8.534828717479209237e-01 3.003392967111685721e+02
6.686202686202685763e-01 8.535133897917143164e-01 3.004222408801593929e+02
6.688644688644688197e-01 8.535591668574044055e-01 3.005453986514690996e+02
6.691086691086690630e-01 8.536049439230944946e-01 3.006670445577096302e+02
6.693528693528693063e-01 8.536354619668878874e-01 3.007473009759595470e+02
6.695970695970695497e-01 8.536812390325779765e-01 3.008664229486697650e+02
6.698412698412697930e-01 8.537270160982680656e-01 3.009840281034709051e+02
